Date,Channel,Spend,Impressions,Clicks,Conversions,Revenue,CAC,ROAS,ConversionRate,CTR,Month,Week
2024-02-24,Email,65.71,52024,2061,141,9330.13,0.47,141.989,6.841,3.962,2024-02,2024-02-19/2024-02-25
2024-02-24,Paid Social,745.17,95370,1300,40,2520.53,18.63,3.382,3.077,1.363,2024-02,2024-02-19/2024-02-25
2024-02-25,Paid Social,856.38,104504,1369,37,2756.92,23.15,3.219,2.703,1.31,2024-02,2024-02-19/2024-02-25
2024-02-25,SEO,148.1,159387,3531,114,8026.13,1.3,54.194,3.229,2.215,2024-02,2024-02-19/2024-02-25
2024-02-25,Paid Search,432.96,18911,679,27,1854.81,16.04,4.284,3.976,3.591,2024-02,2024-02-19/2024-02-25
2024-02-25,Email,65.48,49925,2540,188,12445.44,0.35,190.065,7.402,5.088,2024-02,2024-02-19/2024-02-25
2024-02-26,Email,102.2,91202,4051,275,16418.12,0.37,160.647,6.788,4.442,2024-02,2024-02-26/2024-03-03
2024-02-26,SEO,192.17,225333,4255,132,8633.14,1.46,44.924,3.102,1.888,2024-02,2024-02-26/2024-03-03
2024-02-26,Paid Social,1244.95,142371,1817,56,3785.6,22.23,3.041,3.082,1.276,2024-02,2024-02-26/2024-03-03
2024-02-26,Paid Search,669.55,27950,861,35,2780.65,19.13,4.153,4.065,3.081,2024-02,2024-02-26/2024-03-03
2024-02-27,Email,95.79,84467,3867,229,12697.21,0.42,132.553,5.922,4.578,2024-02,2024-02-26/2024-03-03
2024-02-27,SEO,205.62,215451,4970,134,10186.49,1.53,49.54,2.696,2.307,2024-02,2024-02-26/2024-03-03
2024-02-27,Paid Social,1260.23,152775,1855,48,3075.97,26.25,2.441,2.588,1.214,2024-02,2024-02-26/2024-03-03
2024-02-27,Paid Search,681.13,33558,1173,54,3730.65,12.61,5.477,4.604,3.495,2024-02,2024-02-26/2024-03-03
2024-02-28,Paid Social,1338.27,169082,2299,71,4706.12,18.85,3.517,3.088,1.36,2024-02,2024-02-26/2024-03-03
2024-02-28,Email,94.3,77848,3923,284,17033.48,0.33,180.631,7.239,5.039,2024-02,2024-02-26/2024-03-03
2024-02-28,Paid Search,703.42,31181,1252,51,4079.3,13.79,5.799,4.073,4.015,2024-02,2024-02-26/2024-03-03
2024-02-28,SEO,202.13,206107,4162,127,9391.29,1.59,46.462,3.051,2.019,2024-02,2024-02-26/2024-03-03
2024-02-29,SEO,161.42,189026,4509,128,8697.38,1.26,53.88,2.839,2.385,2024-02,2024-02-26/2024-03-03
2024-02-29,Paid Social,1080.54,133788,1776,54,3614.72,20.01,3.345,3.041,1.327,2024-02,2024-02-26/2024-03-03
2024-02-29,Email,93.21,74966,3075,208,11438.4,0.45,122.716,6.764,4.102,2024-02,2024-02-26/2024-03-03
2024-02-29,Paid Search,742.71,31207,1046,53,3749.17,14.01,5.048,5.067,3.352,2024-02,2024-02-26/2024-03-03
2024-03-01,SEO,193.38,210061,4581,162,12030.43,1.19,62.211,3.536,2.181,2024-03,2024-02-26/2024-03-03
2024-03-01,Paid Search,650.72,28416,1063,49,3469.85,13.28,5.332,4.61,3.741,2024-03,2024-02-26/2024-03-03
2024-03-01,Paid Social,1311.77,162649,2088,49,3581.21,26.77,2.73,2.347,1.284,2024-03,2024-02-26/2024-03-03
2024-03-01,Email,95.07,85319,4273,281,17607.03,0.34,185.201,6.576,5.008,2024-03,2024-02-26/2024-03-03
2024-03-02,SEO,123.88,139739,2835,95,6635.52,1.3,53.564,3.351,2.029,2024-03,2024-02-26/2024-03-03
2024-03-02,Email,66.84,51628,2201,141,8595.66,0.47,128.601,6.406,4.263,2024-03,2024-02-26/2024-03-03
2024-03-02,Paid Social,972.1,116194,1534,38,2665.05,25.58,2.742,2.477,1.32,2024-03,2024-02-26/2024-03-03
2024-03-02,Paid Search,502.36,24097,942,44,3015.67,11.42,6.003,4.671,3.909,2024-03,2024-02-26/2024-03-03
2024-03-03,Paid Search,553.42,26726,952,48,3352.1,11.53,6.057,5.042,3.562,2024-03,2024-02-26/2024-03-03
2024-03-03,Email,61.09,52491,2688,172,10483.11,0.36,171.601,6.399,5.121,2024-03,2024-02-26/2024-03-03
2024-03-03,SEO,128.46,150086,3526,118,8324.48,1.09,64.802,3.347,2.349,2024-03,2024-02-26/2024-03-03
2024-03-03,Paid Social,786.81,89058,1092,31,2203.44,25.38,2.8,2.839,1.226,2024-03,2024-02-26/2024-03-03
2024-03-04,Paid Search,568.04,25651,847,40,2709.83,14.2,4.77,4.723,3.302,2024-03,2024-03-04/2024-03-10
2024-03-04,SEO,157.65,175568,3302,88,5845.01,1.79,37.076,2.665,1.881,2024-03,2024-03-04/2024-03-10
2024-03-04,Email,97.39,73569,2997,165,10529.98,0.59,108.122,5.506,4.074,2024-03,2024-03-04/2024-03-10
2024-03-04,Paid Social,1287.24,165684,2070,64,4332.05,20.11,3.365,3.092,1.249,2024-03,2024-03-04/2024-03-10
2024-03-05,Paid Search,668.64,30017,999,42,2979.37,15.92,4.456,4.204,3.328,2024-03,2024-03-04/2024-03-10
2024-03-05,SEO,210.48,213636,4317,141,9982.91,1.49,47.429,3.266,2.021,2024-03,2024-03-04/2024-03-10
2024-03-05,Email,87.58,75493,3011,167,9663.77,0.52,110.342,5.546,3.988,2024-03,2024-03-04/2024-03-10
2024-03-05,Paid Social,1301.61,165816,1692,52,3341.84,25.03,2.567,3.073,1.02,2024-03,2024-03-04/2024-03-10
2024-03-06,Paid Social,1358.24,170062,1803,55,3397.24,24.7,2.501,3.05,1.06,2024-03,2024-03-04/2024-03-10
2024-03-06,SEO,172.32,206426,4586,154,10638.2,1.12,61.735,3.358,2.222,2024-03,2024-03-04/2024-03-10
2024-03-06,Email,101.51,86747,3440,223,13052.44,0.46,128.583,6.483,3.966,2024-03,2024-03-04/2024-03-10
2024-03-06,Paid Search,733.33,33715,1091,55,4096.23,13.33,5.586,5.041,3.236,2024-03,2024-03-04/2024-03-10
2024-03-07,Paid Search,743.25,30476,927,39,3122.05,19.06,4.201,4.207,3.042,2024-03,2024-03-04/2024-03-10
2024-03-07,SEO,176.16,212128,4656,163,11986.74,1.08,68.045,3.501,2.195,2024-03,2024-03-04/2024-03-10
2024-03-07,Paid Social,1239.88,154639,1813,43,2649.96,28.83,2.137,2.372,1.172,2024-03,2024-03-04/2024-03-10
2024-03-07,Email,98.56,77687,3521,253,14604.81,0.39,148.182,7.185,4.532,2024-03,2024-03-04/2024-03-10
2024-03-08,Paid Search,637.56,28686,1153,54,4059.47,11.81,6.367,4.683,4.019,2024-03,2024-03-04/2024-03-10
2024-03-08,Paid Social,1314.04,146861,1979,51,3583.96,25.77,2.727,2.577,1.348,2024-03,2024-03-04/2024-03-10
2024-03-08,SEO,176.85,192373,4523,151,10536.18,1.17,59.577,3.338,2.351,2024-03,2024-03-04/2024-03-10
2024-03-08,Email,103.26,81279,3721,245,14030.88,0.42,135.879,6.584,4.578,2024-03,2024-03-04/2024-03-10
2024-03-09,Paid Search,448.39,19910,698,35,2740.96,12.81,6.113,5.014,3.506,2024-03,2024-03-04/2024-03-10
2024-03-09,Paid Social,988.44,110074,1152,36,2438.43,27.46,2.467,3.125,1.047,2024-03,2024-03-04/2024-03-10
2024-03-09,Email,74.48,64388,2660,156,8783.38,0.48,117.929,5.865,4.131,2024-03,2024-03-04/2024-03-10
2024-03-09,SEO,141.09,168822,3852,115,8453.89,1.23,59.918,2.985,2.282,2024-03,2024-03-04/2024-03-10
2024-03-10,Paid Search,568.46,24760,845,36,2886.04,15.79,5.077,4.26,3.413,2024-03,2024-03-04/2024-03-10
2024-03-10,Paid Social,867.57,99265,1109,34,2285.72,25.52,2.635,3.066,1.117,2024-03,2024-03-04/2024-03-10
2024-03-10,Email,69.08,61491,2553,170,11215.76,0.41,162.359,6.659,4.152,2024-03,2024-03-04/2024-03-10
2024-03-10,SEO,121.55,127104,2764,88,6682.21,1.38,54.975,3.184,2.175,2024-03,2024-03-04/2024-03-10
2024-03-11,Paid Search,658.83,30161,984,47,3355.47,14.02,5.093,4.776,3.262,2024-03,2024-03-11/2024-03-17
2024-03-11,Paid Social,1109.55,139009,1656,49,3165.24,22.64,2.853,2.959,1.191,2024-03,2024-03-11/2024-03-17
2024-03-11,Email,103.56,86331,3861,222,13474.61,0.47,130.114,5.75,4.472,2024-03,2024-03-11/2024-03-17
2024-03-11,SEO,200.65,227707,4222,119,8139.14,1.69,40.564,2.819,1.854,2024-03,2024-03-11/2024-03-17
2024-03-12,Paid Social,1190.22,148835,1630,47,2944.32,25.32,2.474,2.883,1.095,2024-03,2024-03-11/2024-03-17
2024-03-12,SEO,207.51,235554,4667,126,8199.7,1.65,39.515,2.7,1.981,2024-03,2024-03-11/2024-03-17
2024-03-12,Email,78.08,66644,3007,173,11029.14,0.45,141.254,5.753,4.512,2024-03,2024-03-11/2024-03-17
2024-03-12,Paid Search,714.0,34140,1323,53,3698.26,13.47,5.18,4.006,3.875,2024-03,2024-03-11/2024-03-17
2024-03-13,SEO,159.02,190518,4550,126,9011.51,1.26,56.669,2.769,2.388,2024-03,2024-03-11/2024-03-17
2024-03-13,Paid Search,603.12,27466,1089,43,3336.13,14.03,5.531,3.949,3.965,2024-03,2024-03-11/2024-03-17
2024-03-13,Paid Social,1373.24,159049,1770,52,3738.45,26.41,2.722,2.938,1.113,2024-03,2024-03-11/2024-03-17
2024-03-13,Email,85.64,75355,3241,208,13794.49,0.41,161.075,6.418,4.301,2024-03,2024-03-11/2024-03-17
2024-03-14,Paid Search,564.8,23502,912,44,2945.59,12.84,5.215,4.825,3.881,2024-03,2024-03-11/2024-03-17
2024-03-14,Email,81.28,63100,2600,154,9236.16,0.53,113.634,5.923,4.12,2024-03,2024-03-11/2024-03-17
2024-03-14,Paid Social,1359.05,158528,1680,49,3573.36,27.74,2.629,2.917,1.06,2024-03,2024-03-11/2024-03-17
2024-03-14,SEO,172.01,190850,3925,124,7975.49,1.39,46.366,3.159,2.057,2024-03,2024-03-11/2024-03-17
2024-03-15,Paid Social,1228.06,152443,1796,49,3161.08,25.06,2.574,2.728,1.178,2024-03,2024-03-11/2024-03-17
2024-03-15,Paid Search,584.3,25677,998,44,3322.49,13.28,5.686,4.409,3.887,2024-03,2024-03-11/2024-03-17
2024-03-15,Email,96.86,77116,3215,237,15272.52,0.41,157.676,7.372,4.169,2024-03,2024-03-11/2024-03-17
2024-03-15,SEO,209.46,234219,5556,184,12381.57,1.14,59.112,3.312,2.372,2024-03,2024-03-11/2024-03-17
2024-03-16,Paid Search,469.64,21261,735,32,2425.56,14.68,5.165,4.354,3.457,2024-03,2024-03-11/2024-03-17
2024-03-16,Email,66.37,54153,2621,189,12583.76,0.35,189.6,7.211,4.84,2024-03,2024-03-11/2024-03-17
2024-03-16,SEO,150.78,173689,3377,120,8775.03,1.26,58.198,3.553,1.944,2024-03,2024-03-11/2024-03-17
2024-03-16,Paid Social,924.87,109392,1390,38,2462.57,24.34,2.663,2.734,1.271,2024-03,2024-03-11/2024-03-17
2024-03-17,Paid Search,534.56,23439,882,42,2972.33,12.73,5.56,4.762,3.763,2024-03,2024-03-11/2024-03-17
2024-03-17,SEO,144.21,161557,3668,122,8462.44,1.18,58.681,3.326,2.27,2024-03,2024-03-11/2024-03-17
2024-03-17,Email,67.15,53737,2233,156,10166.33,0.43,151.397,6.986,4.155,2024-03,2024-03-11/2024-03-17
2024-03-17,Paid Social,1217.67,101787,1235,32,2180.53,38.05,1.791,2.591,1.213,2024-03,2024-03-11/2024-03-17
2024-03-18,SEO,186.97,188579,3444,93,6587.7,2.01,35.234,2.7,1.826,2024-03,2024-03-18/2024-03-24
2024-03-18,Paid Search,599.55,25358,1000,42,2900.09,14.27,4.837,4.2,3.944,2024-03,2024-03-18/2024-03-24
2024-03-18,Email,87.35,79234,3991,222,13285.27,0.39,152.092,5.563,5.037,2024-03,2024-03-18/2024-03-24
2024-03-18,Paid Social,1209.17,130560,1774,47,3506.54,25.73,2.9,2.649,1.359,2024-03,2024-03-18/2024-03-24
2024-03-19,Paid Social,1213.84,131175,1608,44,3139.45,27.59,2.586,2.736,1.226,2024-03,2024-03-18/2024-03-24
2024-03-19,SEO,159.14,173344,3726,118,8784.37,1.35,55.199,3.167,2.149,2024-03,2024-03-18/2024-03-24
2024-03-19,Email,102.12,86327,3665,217,12054.03,0.47,118.038,5.921,4.245,2024-03,2024-03-18/2024-03-24
2024-03-19,Paid Search,658.55,32760,1178,54,3906.86,12.2,5.933,4.584,3.596,2024-03,2024-03-18/2024-03-24
2024-03-20,Email,87.64,71004,3477,231,14021.68,0.38,159.992,6.644,4.897,2024-03,2024-03-18/2024-03-24
2024-03-20,SEO,170.59,190917,3726,103,7212.42,1.66,42.279,2.764,1.952,2024-03,2024-03-18/2024-03-24
2024-03-20,Paid Search,616.7,29351,1121,51,3869.45,12.09,6.274,4.55,3.819,2024-03,2024-03-18/2024-03-24
2024-03-20,Paid Social,1371.04,168535,2319,59,3683.75,23.24,2.687,2.544,1.376,2024-03,2024-03-18/2024-03-24
2024-03-21,SEO,187.93,226459,5175,182,13688.34,1.03,72.837,3.517,2.285,2024-03,2024-03-18/2024-03-24
2024-03-21,Paid Search,590.78,34642,1389,56,3841.09,10.55,6.502,4.032,4.01,2024-03,2024-03-18/2024-03-24
2024-03-21,Email,86.14,65923,2737,182,11806.28,0.47,137.059,6.65,4.152,2024-03,2024-03-18/2024-03-24
2024-03-21,Paid Social,1322.7,157841,1757,55,3520.13,24.05,2.661,3.13,1.113,2024-03,2024-03-18/2024-03-24
2024-03-22,Paid Social,1306.66,151542,1662,45,3244.31,29.04,2.483,2.708,1.097,2024-03,2024-03-18/2024-03-24
2024-03-22,SEO,203.06,213045,3833,104,6787.48,1.95,33.426,2.713,1.799,2024-03,2024-03-18/2024-03-24
2024-03-22,Paid Search,711.93,29310,1140,53,4062.4,13.43,5.706,4.649,3.889,2024-03,2024-03-18/2024-03-24
2024-03-22,Email,91.12,73287,2828,200,13327.05,0.46,146.258,7.072,3.859,2024-03,2024-03-18/2024-03-24
2024-03-23,Paid Social,986.98,116083,1218,34,2230.16,29.03,2.26,2.791,1.049,2024-03,2024-03-18/2024-03-24
2024-03-23,SEO,154.63,156667,2888,96,6429.76,1.61,41.582,3.324,1.843,2024-03,2024-03-18/2024-03-24
2024-03-23,Paid Search,466.7,20313,679,33,2502.65,14.14,5.362,4.86,3.343,2024-03,2024-03-18/2024-03-24
2024-03-23,Email,78.12,62925,2598,160,10470.06,0.49,134.025,6.159,4.129,2024-03,2024-03-18/2024-03-24
2024-03-24,SEO,141.12,160798,3366,112,7773.77,1.26,55.086,3.327,2.093,2024-03,2024-03-18/2024-03-24
2024-03-24,Paid Social,896.67,108400,1443,44,2891.95,20.38,3.225,3.049,1.331,2024-03,2024-03-18/2024-03-24
2024-03-24,Paid Search,491.27,22708,732,37,2633.25,13.28,5.36,5.055,3.224,2024-03,2024-03-18/2024-03-24
2024-03-24,Email,67.12,50369,1953,140,9030.24,0.48,134.539,7.168,3.877,2024-03,2024-03-18/2024-03-24
2024-03-25,Paid Social,1291.31,146014,1841,56,3658.46,23.06,2.833,3.042,1.261,2024-03,2024-03-25/2024-03-31
2024-03-25,Paid Search,661.01,27883,959,43,2866.09,15.37,4.336,4.484,3.439,2024-03,2024-03-25/2024-03-31
2024-03-25,SEO,172.27,200492,4239,115,8675.27,1.5,50.359,2.713,2.114,2024-03,2024-03-25/2024-03-31
2024-03-25,Email,100.99,81622,3904,282,17092.05,0.36,169.245,7.223,4.783,2024-03,2024-03-25/2024-03-31
2024-03-26,Paid Search,594.29,29700,1016,41,2815.66,14.49,4.738,4.035,3.421,2024-03,2024-03-25/2024-03-31
2024-03-26,Email,79.5,69453,3233,223,13788.35,0.36,173.438,6.898,4.655,2024-03,2024-03-25/2024-03-31
2024-03-26,SEO,156.97,180121,4259,115,7825.83,1.36,49.856,2.7,2.365,2024-03,2024-03-25/2024-03-31
2024-03-26,Paid Social,1117.3,140622,1868,56,3895.5,19.95,3.487,2.998,1.328,2024-03,2024-03-25/2024-03-31
2024-03-27,SEO,175.6,211625,4114,124,8247.08,1.42,46.965,3.014,1.944,2024-03,2024-03-25/2024-03-31
2024-03-27,Paid Search,655.68,32157,1246,53,4007.58,12.37,6.112,4.254,3.875,2024-03,2024-03-25/2024-03-31
2024-03-27,Email,102.41,81748,4165,301,18036.25,0.34,176.118,7.227,5.095,2024-03,2024-03-25/2024-03-31
2024-03-27,Paid Social,1399.66,156044,1952,59,3924.24,23.72,2.804,3.023,1.251,2024-03,2024-03-25/2024-03-31
2024-03-28,SEO,192.92,228442,5046,173,12103.63,1.12,62.739,3.428,2.209,2024-03,2024-03-25/2024-03-31
2024-03-28,Paid Social,1113.45,131580,1448,37,2656.3,30.09,2.386,2.555,1.1,2024-03,2024-03-25/2024-03-31
2024-03-28,Email,86.71,70179,3188,215,13270.99,0.4,153.05,6.744,4.543,2024-03,2024-03-25/2024-03-31
2024-03-28,Paid Search,755.49,31791,1151,56,4037.3,13.49,5.344,4.865,3.621,2024-03,2024-03-25/2024-03-31
2024-03-29,Paid Social,1466.69,174555,2343,69,4264.69,21.26,2.908,2.945,1.342,2024-03,2024-03-25/2024-03-31
2024-03-29,Paid Search,690.02,32918,1095,44,3185.35,15.68,4.616,4.018,3.326,2024-03,2024-03-25/2024-03-31
2024-03-29,SEO,163.21,165100,3066,88,5953.87,1.85,36.48,2.87,1.857,2024-03,2024-03-25/2024-03-31
2024-03-29,Email,103.54,85031,4389,303,18649.54,0.34,180.119,6.904,5.162,2024-03,2024-03-25/2024-03-31
2024-03-30,Paid Search,460.87,20626,672,29,2314.07,15.89,5.021,4.315,3.258,2024-03,2024-03-25/2024-03-31
2024-03-30,Paid Social,876.35,107842,1194,34,2409.31,25.78,2.749,2.848,1.107,2024-03,2024-03-25/2024-03-31
2024-03-30,Email,60.11,50365,2089,142,7998.2,0.42,133.059,6.798,4.148,2024-03,2024-03-25/2024-03-31
2024-03-30,SEO,132.96,159776,3318,97,6688.73,1.37,50.306,2.923,2.077,2024-03,2024-03-25/2024-03-31
2024-03-31,SEO,152.34,183887,4371,154,11161.5,0.99,73.267,3.523,2.377,2024-03,2024-03-25/2024-03-31
2024-03-31,Email,78.68,61376,2464,170,10435.71,0.46,132.635,6.899,4.015,2024-03,2024-03-25/2024-03-31
2024-03-31,Paid Search,536.88,23686,774,33,2411.53,16.27,4.492,4.264,3.268,2024-03,2024-03-25/2024-03-31
2024-03-31,Paid Social,856.98,96459,1312,39,2443.1,21.97,2.851,2.973,1.36,2024-03,2024-03-25/2024-03-31
2024-04-01,Email,98.17,77462,3303,197,12744.91,0.5,129.825,5.964,4.264,2024-04,2024-04-01/2024-04-07
2024-04-01,SEO,181.13,183200,3914,118,8730.41,1.54,48.2,3.015,2.136,2024-04,2024-04-01/2024-04-07
2024-04-01,Paid Search,648.71,30095,907,45,3407.2,14.42,5.252,4.961,3.014,2024-04,2024-04-01/2024-04-07
2024-04-01,Paid Social,1337.66,149865,1579,46,2846.01,29.08,2.128,2.913,1.054,2024-04,2024-04-01/2024-04-07
2024-04-02,Email,86.47,76392,3729,235,13912.1,0.37,160.889,6.302,4.881,2024-04,2024-04-01/2024-04-07
2024-04-02,Paid Social,1377.04,173436,1987,52,3661.63,26.48,2.659,2.617,1.146,2024-04,2024-04-01/2024-04-07
2024-04-02,Paid Search,581.8,29014,898,46,3096.44,12.65,5.322,5.122,3.095,2024-04,2024-04-01/2024-04-07
2024-04-02,SEO,203.49,220323,4741,145,10101.79,1.4,49.643,3.058,2.152,2024-04,2024-04-01/2024-04-07
2024-04-03,Paid Social,1305.73,142800,1665,39,2589.07,33.48,1.983,2.342,1.166,2024-04,2024-04-01/2024-04-07
2024-04-03,Email,85.38,75165,3031,171,10040.45,0.5,117.597,5.642,4.032,2024-04,2024-04-01/2024-04-07
2024-04-03,SEO,160.43,163428,3287,98,6781.92,1.64,42.273,2.981,2.011,2024-04,2024-04-01/2024-04-07
2024-04-03,Paid Search,695.77,30832,1190,59,4683.22,11.79,6.731,4.958,3.86,2024-04,2024-04-01/2024-04-07
2024-04-04,Email,96.39,86834,3594,212,13735.41,0.45,142.498,5.899,4.139,2024-04,2024-04-01/2024-04-07
2024-04-04,Paid Social,1206.0,145114,1566,41,2543.11,29.41,2.109,2.618,1.079,2024-04,2024-04-01/2024-04-07
2024-04-04,SEO,199.63,232999,4291,117,7877.13,1.71,39.459,2.727,1.842,2024-04,2024-04-01/2024-04-07
2024-04-04,Paid Search,573.55,25409,1010,38,2810.16,15.09,4.9,3.762,3.975,2024-04,2024-04-01/2024-04-07
2024-04-05,Paid Social,1284.77,140059,1699,47,2937.11,27.34,2.286,2.766,1.213,2024-04,2024-04-01/2024-04-07
2024-04-05,Email,84.85,66079,3085,226,13128.03,0.38,154.72,7.326,4.669,2024-04,2024-04-01/2024-04-07
2024-04-05,SEO,198.09,199102,4645,162,10958.5,1.22,55.321,3.488,2.333,2024-04,2024-04-01/2024-04-07
2024-04-05,Paid Search,654.28,27153,1054,40,2799.7,16.36,4.279,3.795,3.882,2024-04,2024-04-01/2024-04-07
2024-04-06,Paid Search,432.83,19616,590,22,1755.15,19.67,4.055,3.729,3.008,2024-04,2024-04-01/2024-04-07
2024-04-06,SEO,131.0,149245,3530,119,8231.73,1.1,62.838,3.371,2.365,2024-04,2024-04-01/2024-04-07
2024-04-06,Paid Social,1019.59,112129,1306,39,2593.34,26.14,2.544,2.986,1.165,2024-04,2024-04-01/2024-04-07
2024-04-06,Email,68.26,51259,2270,126,8115.44,0.54,118.89,5.551,4.428,2024-04,2024-04-01/2024-04-07
2024-04-07,Paid Search,542.43,22471,688,35,2761.67,15.5,5.091,5.087,3.062,2024-04,2024-04-01/2024-04-07
2024-04-07,SEO,127.45,143831,3264,91,6356.53,1.4,49.875,2.788,2.269,2024-04,2024-04-01/2024-04-07
2024-04-07,Paid Social,894.42,101825,1052,26,1647.55,34.4,1.842,2.471,1.033,2024-04,2024-04-01/2024-04-07
2024-04-07,Email,78.15,65098,3351,200,11895.55,0.39,152.214,5.968,5.148,2024-04,2024-04-01/2024-04-07
2024-04-08,Paid Social,1181.71,151095,1901,58,4310.63,20.37,3.648,3.051,1.258,2024-04,2024-04-08/2024-04-14
2024-04-08,Paid Search,573.94,26002,952,47,3388.32,12.21,5.904,4.937,3.661,2024-04,2024-04-08/2024-04-14
2024-04-08,Email,87.83,79885,3579,200,12675.0,0.44,144.313,5.588,4.48,2024-04,2024-04-08/2024-04-14
2024-04-08,SEO,158.42,181194,3806,101,7359.18,1.57,46.454,2.654,2.101,2024-04,2024-04-08/2024-04-14
2024-04-09,Email,93.33,75504,3843,267,15902.43,0.35,170.389,6.948,5.09,2024-04,2024-04-08/2024-04-14
2024-04-09,Paid Search,762.44,34728,1219,60,4657.65,12.71,6.109,4.922,3.51,2024-04,2024-04-08/2024-04-14
2024-04-09,SEO,203.31,217366,4697,147,10429.24,1.38,51.297,3.13,2.161,2024-04,2024-04-08/2024-04-14
2024-04-09,Paid Social,1154.08,140302,1700,49,3155.58,23.55,2.734,2.882,1.212,2024-04,2024-04-08/2024-04-14
2024-04-10,Paid Search,661.26,27220,1089,50,3573.6,13.23,5.404,4.591,4.001,2024-04,2024-04-08/2024-04-14
2024-04-10,SEO,206.05,224015,5326,177,12684.47,1.16,61.56,3.323,2.378,2024-04,2024-04-08/2024-04-14
2024-04-10,Paid Social,1190.12,134954,1626,38,2354.58,31.32,1.978,2.337,1.205,2024-04,2024-04-08/2024-04-14
2024-04-10,Email,84.04,67419,3258,229,13000.98,0.37,154.7,7.029,4.832,2024-04,2024-04-08/2024-04-14
2024-04-11,Paid Search,712.41,34759,1301,58,3938.53,12.28,5.528,4.458,3.743,2024-04,2024-04-08/2024-04-14
2024-04-11,SEO,201.63,227846,4571,148,9969.12,1.36,49.443,3.238,2.006,2024-04,2024-04-08/2024-04-14
2024-04-11,Paid Social,1547.26,181284,2236,53,3830.12,29.19,2.475,2.37,1.233,2024-04,2024-04-08/2024-04-14
2024-04-11,Email,102.56,90039,3807,231,12724.06,0.44,124.065,6.068,4.228,2024-04,2024-04-08/2024-04-14
2024-04-12,Paid Search,612.94,26155,966,38,2617.79,16.13,4.271,3.934,3.693,2024-04,2024-04-08/2024-04-14
2024-04-12,SEO,160.48,182115,3831,129,8496.41,1.24,52.944,3.367,2.104,2024-04,2024-04-08/2024-04-14
2024-04-12,Email,97.32,89046,4079,254,15259.69,0.38,156.799,6.227,4.581,2024-04,2024-04-08/2024-04-14
2024-04-12,Paid Social,1366.84,171272,1992,52,3309.26,26.29,2.421,2.61,1.163,2024-04,2024-04-08/2024-04-14
2024-04-13,SEO,125.06,134531,2639,81,5709.19,1.54,45.652,3.069,1.962,2024-04,2024-04-08/2024-04-14
2024-04-13,Paid Social,907.47,96276,1261,35,2353.58,25.93,2.594,2.776,1.31,2024-04,2024-04-08/2024-04-14
2024-04-13,Email,72.73,64899,2776,170,10082.56,0.43,138.63,6.124,4.277,2024-04,2024-04-08/2024-04-14
2024-04-13,Paid Search,485.13,22207,753,31,2370.59,15.65,4.887,4.117,3.391,2024-04,2024-04-08/2024-04-14
2024-04-14,Email,68.96,58618,2331,156,9690.01,0.44,140.516,6.692,3.977,2024-04,2024-04-08/2024-04-14
2024-04-14,Paid Social,1180.86,139022,1771,52,3254.75,22.71,2.756,2.936,1.274,2024-04,2024-04-08/2024-04-14
2024-04-14,Paid Search,507.84,23691,832,41,3280.6,12.39,6.46,4.928,3.512,2024-04,2024-04-08/2024-04-14
2024-04-14,SEO,144.49,145011,3442,105,7598.11,1.38,52.586,3.051,2.374,2024-04,2024-04-08/2024-04-14
2024-04-15,Paid Social,1177.08,129539,1404,42,2894.41,28.03,2.459,2.991,1.084,2024-04,2024-04-15/2024-04-21
2024-04-15,Paid Search,689.07,34036,1120,53,4215.56,13.0,6.118,4.732,3.291,2024-04,2024-04-15/2024-04-21
2024-04-15,Email,91.83,83250,3330,237,14091.5,0.39,153.452,7.117,4.0,2024-04,2024-04-15/2024-04-21
2024-04-15,SEO,193.68,233822,4326,120,7788.75,1.61,40.215,2.774,1.85,2024-04,2024-04-15/2024-04-21
2024-04-16,Email,100.86,85083,3917,262,16442.5,0.38,163.023,6.689,4.604,2024-04,2024-04-15/2024-04-21
2024-04-16,Paid Search,700.13,33570,1039,41,2883.86,17.08,4.119,3.946,3.095,2024-04,2024-04-15/2024-04-21
2024-04-16,Paid Social,1590.61,190746,2110,59,3832.14,26.96,2.409,2.796,1.106,2024-04,2024-04-15/2024-04-21
2024-04-16,SEO,179.37,210235,4067,137,10251.8,1.31,57.154,3.369,1.935,2024-04,2024-04-15/2024-04-21
2024-04-17,Email,84.0,73680,3151,217,14112.68,0.39,168.008,6.887,4.277,2024-04,2024-04-15/2024-04-21
2024-04-17,Paid Search,764.1,32233,1246,59,4227.59,12.95,5.533,4.735,3.866,2024-04,2024-04-15/2024-04-21
2024-04-17,Paid Social,1600.98,177885,2278,64,4074.75,25.02,2.545,2.809,1.281,2024-04,2024-04-15/2024-04-21
2024-04-17,SEO,165.84,202212,4344,128,9581.45,1.3,57.775,2.947,2.148,2024-04,2024-04-15/2024-04-21
2024-04-18,Email,87.15,77076,3941,270,17267.95,0.32,198.141,6.851,5.113,2024-04,2024-04-15/2024-04-21
2024-04-18,Paid Search,713.87,32362,1072,52,4201.07,13.73,5.885,4.851,3.313,2024-04,2024-04-15/2024-04-21
2024-04-18,Paid Social,1194.99,142031,1583,47,3116.95,25.43,2.608,2.969,1.115,2024-04,2024-04-15/2024-04-21
2024-04-18,SEO,199.44,243409,5291,177,11803.36,1.13,59.183,3.345,2.174,2024-04,2024-04-15/2024-04-21
